Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91
5.137490703669116,5.135404114533059,5.1367805532951305,5.134467799232713,5.130578609678146,5.137416375494035,5.136075447209447,5.129980617898018,5.1399103767549725,5.136548312503633,5.133664864489481,5.132106216738426,5.139193057119449,5.133299919369265,5.13326691916402,5.1396559700531785,5.124055752326692,5.137290291011947,5.137571714517292,5.144103244208656,5.147544784364973,5.1404604663357505,5.139815190624162,5.136730273797635,5.137858291991781,5.135207945654019,5.130096290326215,5.13449824555113,5.142013937899832,5.136142448148959,5.133578175615002,5.1352795806508444,5.138026368384609,5.139702948880923,5.138652816347781,5.1343360236489195,5.134744772909763,5.136796392802069,5.131428077396768,5.139940918991137,5.127731016768509,5.132828340212182,5.131269138673236,5.136972330455039,5.13493352380037,5.139552646450803,5.138511729181015,5.140174194125158,5.133591834517389,5.140344320537222,5.149411889499899,5.134700510203559,5.13899498931267,5.140721372409402,5.13627098029973,5.1301271615552,5.136573278024743,5.127623432318074,5.1358918151728465,5.140453229522462,5.1373832945582665,5.1400285709269244,5.142683632899271,5.142080207728304,5.132104851560171,5.137568235318533,5.14107834719943,5.137534532645662,5.134295047803925,5.136151224689055,5.142095960461724,5.142649874474945,5.136911037080868,5.1305867200249,5.133652441985079,5.139652854430395,5.1404392157386525,5.133923601845577,5.13900995605464,5.137016803113118,5.127453707170835,5.135529294242838,5.137663500215624,5.1304308053137735,5.133779467759472,5.136800710884171,5.133257415838503,5.134479084914927,5.136113529084074,5.134113457817558,5.134822922473713
4.854243086972974,4.8502302091887906,4.854367454299422,4.854910035173468,4.844902108639585,4.853061846848142,4.847341430091417,4.84749898935764,4.857415837800843,4.855199729529799,4.850520018898575,4.850507536153631,4.854110707052433,4.849557244755973,4.848317961850841,4.856711359869013,4.8358161389920715,4.85642782095843,4.849953260162935,4.86386937918613,4.868823110950898,4.855306897978774,4.855689642083918,4.85372704028574,4.857552394380474,4.8544421638101865,4.84564147009709,4.848505095209001,4.859088124664431,4.854911509834114,4.848532641938693,4.851594211301145,4.852629695886191,4.85996387276046,4.856758454078411,4.8516899213779965,4.851301273295848,4.855021518463841,4.847606509821384,4.857034416030788,4.844842272493492,4.850845962536431,4.845711271178221,4.8553271961446,4.853996541295984,4.857442674167467,4.855374742804464,4.861745505771943,4.847916284186257,4.859911913395158,4.869499691518511,4.84947078966987,4.858130505714336,4.857577521808735,4.855631173198666,4.846341623912881,4.852944602777061,4.843037951438405,4.854124084657428,4.857943139247899,4.856324874179865,4.85954252249522,4.858980429915429,4.861558547286374,4.8469995268729,4.853715787696121,4.857335101335217,4.854994044930623,4.850022790804374,4.855285208247002,4.861195509405453,4.8594288722809305,4.853775731192445,4.847012668685127,4.848666691032152,4.855602458180667,4.856496840178932,4.849518184428115,4.856089930031329,4.855885208917389,4.843574109866903,4.855563241607479,4.855300697330036,4.847232932866964,4.852103768514402,4.854500157524575,4.847547063687122,4.851342461434751,4.854903729805853,4.849344369099694,4.851936653225861
1.6826651729071334,1.6763836000230465,1.696564691014908,1.6772815518365423,1.6950470752403752,1.6824257178546789,1.6912007249239038,1.6836445670180336,1.6938206262847333,1.6822143828395624,1.6699418504697154,1.685411248774031,1.6897647682354593,1.6752803490942831,1.6812074631780467,1.687007803923781,1.6752809328890461,1.6885849965342776,1.6802936686137524,1.6787003354503107,1.6835694891103776,1.6907613451702197,1.6778829534447657,1.6777293796823134,1.690709296133111,1.6715431559447937,1.660473397049294,1.6850900613875304,1.695195682929556,1.6909947993311987,1.6667819173366352,1.676586989490659,1.6959316422225599,1.681934242486705,1.6888893643637668,1.679063207131323,1.6797278040509416,1.6843220737910036,1.6855629130849854,1.682724819721101,1.6678670462824094,1.6833014408692244,1.6807538271698628,1.6888085620284123,1.6850565611089405,1.683419736227144,1.6836417029433568,1.681879802282833,1.683472023701623,1.6793208969530447,1.70423295866658,1.6911864765642695,1.686506452358258,1.692659865419852,1.6770551386075705,1.674682444992369,1.6712557146568194,1.6688904611437334,1.6791300018028665,1.6832849055617498,1.6855918755553263,1.6903208102862766,1.6956512199135096,1.6911720396496808,1.6800225606397456,1.6835502738140302,1.6874284181187398,1.6813904544789287,1.687785927150288,1.6838497878725298,1.6883288300458832,1.6846919266192337,1.6846845060462368,1.6763825301040145,1.6828656352614155,1.6890617127281766,1.6895178328029619,1.6828427041183285,1.6912212396104866,1.6871801294532571,1.6656462930850249,1.6805461310508079,1.6759856998439526,1.6748726374952916,1.6806789206018216,1.6810757634272722,1.6790467962312374,1.6781433057222883,1.6849799926796833,1.6810637934646475,1.6843098163150563
-0.0382765833623051,-0.03400167557954329,-0.04092274296106531,-0.03903339935144941,-0.04411010718105175,-0.029413512594663894,-0.04326892402759871,-0.0380144013874173,-0.042738852271190696,-0.040187909898883205,-0.04423044537622305,-0.03544843734019222,-0.036896566512326444,-0.03263545646348798,-0.04009986933084845,-0.03937330422800933,-0.04231886956205925,-0.037174828647137254,-0.04159782391046238,-0.04413750840987762,-0.036372460408335514,-0.04157500233188471,-0.04130884578268159,-0.04235875146745355,-0.04196054917081218,-0.03884090596989202,-0.04008375338617613,-0.03647375285814546,-0.040097559382649695,-0.03998210926087613,-0.04066500288595189,-0.039191080722562936,-0.03688933859788407,-0.035961416367101984,-0.04235703394452881,-0.03923125975281116,-0.03331632840556805,-0.03617710122719059,-0.0378860902990981,-0.039068143209266756,-0.039232635764737255,-0.04035696584106322,-0.03981561893541722,-0.0385997960021561,-0.039356876665500716,-0.03911449464249445,-0.03902628854915454,-0.037562343100150476,-0.038574771502938074,-0.04204594623251942,-0.03822859498425563,-0.03951565031464868,-0.04024208955042394,-0.0378847443726215,-0.03913236790834967,-0.03711862689641773,-0.040381817632438526,-0.03767447428682038,-0.03714612662341155,-0.038045004903039276,-0.038621789703544525,-0.036445805233612495,-0.039507966194436785,-0.03981267595156249,-0.043036042974559076,-0.038874372044928204,-0.03826572022634486,-0.04041998110822056,-0.038549955485285586,-0.03921145625670996,-0.03984282495217596,-0.04371941378983033,-0.03969690086265682,-0.040876778264349455,-0.038210732691655244,-0.03972837744778687,-0.041081998638278404,-0.04012981898143734,-0.03762192703017877,-0.03848150497703675,-0.042420391695799475,-0.04134098570929955,-0.04170531823527248,-0.044480335278736065,-0.04005069759711247,-0.03754539974835515,-0.04044728539863324,-0.03831089388695408,-0.03685437163486134,-0.041603368528037865,-0.03974697504598966
10.383596053225984,10.390597204007419,10.386131872114161,10.388575336497158,10.368647210633188,10.388130838412982,10.387498896836311,10.385824956069527,10.388833432510586,10.375949373681511,10.389917962404306,10.390694171794737,10.375115515418287,10.382869002044826,10.40273639623734,10.387092879899607,10.384376182352192,10.375751420021736,10.38059036919549,10.38435527525935,10.387846265478139,10.390635939088856,10.383182013140432,10.377422542190418,10.386964442920519,10.382464049941293,10.38491440785726,10.389324412447,10.390860492982531,10.378071233026805,10.389120135654764,10.383475164968024,10.393203555940199,10.383574817748176,10.37768533072267,10.383042498027677,10.385966981844176,10.3783576833932,10.387904535005813,10.391102839506683,10.381103070764896,10.379742428394204,10.385483911520199,10.388010051720089,10.37854056217451,10.389879882377768,10.38330492958662,10.371826474412066,10.394801998080444,10.38145909321279,10.393976532503782,10.386702408330716,10.384188491763677,10.38605988835362,10.385835683803224,10.39567477328647,10.39197358048164,10.383335317393627,10.382432553059713,10.389713622514062,10.377399811584137,10.383049215008452,10.400638563608883,10.381301856159173,10.378568417230005,10.3920708623303,10.397296546235717,10.383632499869469,10.379696638736284,10.3793595693948,10.384058109120787,10.39607820856795,10.383924627622843,10.383932597901577,10.391638750703805,10.393549803906398,10.396109178639385,10.388315256318531,10.388075531290449,10.381018165003978,10.376782295761194,10.379708881485076,10.38084177456529,10.380828866613127,10.3676491633763,10.3807716227077,10.394124319772345,10.381584197710227,10.379700054021686,10.385214016540612,10.384249199079601
2.0538808844489824,2.0536922234212978,2.0565700852084365,2.0540867106962226,2.0485292119069185,2.0496281446624818,2.052955870338425,2.053718863448914,2.053247447131358,2.0521122106355767,2.055040231776238,2.054941573016675,2.0488394969629247,2.054178597396679,2.0601405701451325,2.0515677074478726,2.0549696540256654,2.055363358318239,2.048238786297711,2.053311242439188,2.0542920845266748,2.0534121085145096,2.0517105366527333,2.0508124992104686,2.054100422449885,2.0532041976898174,2.0514002449571374,2.0538407131577396,2.0572869605899995,2.0511765927507275,2.051196408059576,2.0517112307326557,2.056145619862171,2.0550433911083257,2.0528997161388784,2.0550677446876957,2.0520526437247963,2.0529181050460386,2.055699221133066,2.0529755118775657,2.052973283014668,2.051828617517087,2.0529267168630145,2.0543729667183297,2.052697875906378,2.0550114942584785,2.052388371647964,2.0515900955421915,2.0549348995599996,2.0533558660993085,2.058895301449426,2.0528701177076463,2.0546616478512276,2.0536811938565656,2.055423918461353,2.056780631297786,2.0537069069930847,2.0539957747650397,2.054240240077853,2.055590091430609,2.0509710932787746,2.0523944788475057,2.059263843450498,2.0527564108437675,2.051351154492793,2.05473658890863,2.0549793502863327,2.053822589204043,2.0513483001346953,2.0528202415873493,2.0526402283691,2.055974485349688,2.0549937458034395,2.052594670920939,2.055732386240184,2.0558647451181353,2.0556953420995123,2.0544360855747144,2.0544948940209715,2.0513929921958454,2.0516363935069917,2.0528612875771644,2.052444164048895,2.0523714596627367,2.0483391938169055,2.050222118402474,2.0545285901551615,2.052470551998618,2.052710763243653,2.052536291981056,2.0530216066768014
3.8719361168448914,3.8693332338094173,3.8732295917231205,3.8725867764445066,3.8710457966822447,3.8734647689931356,3.8712700161310436,3.8700693002156688,3.8766881900921333,3.87601315918327,3.8651033565609962,3.871770036756862,3.8756225999358938,3.870820285605686,3.8646962693665743,3.8724618724000424,3.864167601526397,3.8731893460501916,3.870178781874232,3.8751930053788115,3.878242684820542,3.870708209282343,3.8767371636970753,3.8718389366655908,3.8742650747079677,3.8760381420075225,3.8711923547177713,3.870010066489468,3.8704867719473417,3.8780173457737335,3.8703265933819044,3.875549714322701,3.8698961609623197,3.873985702297065,3.8749845869076474,3.8696710941718906,3.8730909057300087,3.8750443529983256,3.8683845475666274,3.8699661639625265,3.870297799905394,3.8747118102863882,3.8706213201981607,3.872416365806803,3.8754589010272174,3.8699093667734576,3.8729078847499694,3.8819663596328886,3.867615215204174,3.873220165810865,3.874018185383814,3.8727524187193936,3.8748230261278915,3.8739093491020418,3.871650741525249,3.8664825980833935,3.872788088693034,3.8686211294319364,3.8752716191007917,3.869253274709538,3.875100689303181,3.8783508507667372,3.864514226838475,3.8768012540363204,3.872230335678163,3.869535722726353,3.86582937386719,3.8740457590650608,3.8760284642890728,3.875314123993709,3.8743403764015376,3.8706632782550456,3.872509648222085,3.8718756954140177,3.8681097741833765,3.870035321415722,3.869681459254531,3.8720232835808726,3.871003520928445,3.8748812673255766,3.871339411052704,3.8768479251787458,3.870498359281961,3.8728568966258345,3.878353312116572,3.8735591969504966,3.8671809142521254,3.872599812981047,3.875453092416625,3.8701327978210016,3.874307124156773
1.622839208791209,1.623123652014652,1.6207231098901098,1.6189276117216118,1.6088806117216117,1.6227630622710623,1.622928142857143,1.6162009706959706,1.6235803956043955,1.6191446520146522,1.6197987912087912,1.6212952564102565,1.6223187326007327,1.6250300622710623,1.623127512820513,1.623715358974359,1.6075548168498168,1.6205722307692307,1.6192388754578755,1.6256257142857142,1.6290842673992674,1.6261813663003661,1.6248035054945056,1.6180956446886448,1.6202434835164836,1.6224315677655679,1.618610860805861,1.6200230586080586,1.6265633992673993,1.614702205128205,1.61954941025641,1.620061652014652,1.6215616959706958,1.6231357985347985,1.6200264908424908,1.6187597435897436,1.621860923076923,1.620918871794872,1.6186082417582417,1.6271283113553114,1.6184543296703298,1.618034021978022,1.6183805567765568,1.6219044285714284,1.6180736703296705,1.6235828498168496,1.6232226886446885,1.621839347985348,1.6211263516483516,1.624587846153846,1.628834912087912,1.6196456483516481,1.6230568864468866,1.6243382051282051,1.621983923076923,1.621318904761905,1.6254358681318681,1.6165173479853479,1.621980076923077,1.627342912087912,1.6191471282051284,1.6239291245421243,1.6274432454212455,1.6236729743589744,1.6147883772893772,1.6247392857142855,1.6274198717948716,1.6224905164835164,1.6184460549450548,1.6189118974358974,1.6242464102564103,1.627675282051282,1.6222170586080584,1.6163038424908422,1.6208502893772894,1.625366021978022,1.6250735494505495,1.6205116593406592,1.6227214175824176,1.6205987985347983,1.6146900769230768,1.618964271062271,1.620762673992674,1.6160223076923075,1.6137357435897435,1.6196884798534796,1.6208676886446887,1.6198784908424906,1.6187528937728937,1.619349183150183,1.6189042344322342
3.482187858366151,3.481494594276114,3.4880395703563556,3.4851714114872703,3.4792829722497585,3.4818879968919894,3.488339774913012,3.480673215112968,3.486156440436315,3.4840768191529174,3.4844142057476026,3.483289127648384,3.4822566189230084,3.481911321300731,3.488734100290248,3.4868057613984513,3.4855901920136674,3.4835778432137157,3.478841858090161,3.4854089375512327,3.4846951974519413,3.4855108310108758,3.4856391451768127,3.485798645411288,3.4839309756937697,3.486330661131472,3.48308443642856,3.4821649982152287,3.4862386564486134,3.483536712014787,3.4832990750874457,3.4863136412449864,3.4864033340447436,3.484222401034221,3.4856335911028524,3.484172058955907,3.4830735334111758,3.48498062503144,3.482683337300946,3.484584248206991,3.484117367881473,3.48504825921741,3.4851710981198636,3.4856988405555893,3.4833708645903267,3.485791801975467,3.483888296117386,3.4860889791835143,3.483600722287188,3.487427504922005,3.4867733096709066,3.4841603585303877,3.4850291691306006,3.485404782293609,3.484806809409991,3.484018026886402,3.4845635402684922,3.4841737707487743,3.485364129948141,3.4855294422241996,3.4837507377327546,3.4864809114779063,3.4862476927647332,3.4861863033435285,3.48386017487605,3.484855352400984,3.483901310172725,3.486083618238721,3.484916761082766,3.48328596804346,3.4835395493944974,3.4873346771834397,3.484721061666614,3.484841699426103,3.484265860939792,3.4863593855386017,3.485771683538222,3.4855196681653964,3.484201072468106,3.484231962017309,3.48417468115082,3.4856363707622133,3.484340070539475,3.4872130193262363,3.4822469278438626,3.4829313818963064,3.483878777977438,3.4832769002926476,3.4840372014404593,3.4852131346062145,3.484672187128433
2.1373404697097835,2.1395068624029596,2.1440551312714002,2.1410075344339123,2.140415461454364,2.1344635986835683,2.1440334565701074,2.1399177741837696,2.1398181359320674,2.1398638838176915,2.1474957180311116,2.1380849045827004,2.136523484409502,2.139506355353996,2.1459170764189337,2.1428342409010526,2.1454188974718034,2.141651500715848,2.1373876337998134,2.1414615430545667,2.1363418155015803,2.142999934352806,2.138395686924025,2.1421299671609786,2.1394322575028744,2.140301392859103,2.138605531198826,2.1379728343656272,2.1440238037921207,2.1356930399648006,2.1394599179729163,2.138261411285373,2.1394896052455206,2.139095406581001,2.141085247587457,2.141902046331024,2.136221987438807,2.1389820364806154,2.1416943880503667,2.143193281654504,2.1432545812751758,2.1389323215012572,2.1414382537141785,2.1407585587485096,2.137837950068895,2.1423339920347897,2.13979451429235,2.136964329889976,2.1421678139501497,2.144592450247865,2.1403259665158307,2.138655996076966,2.140431396597521,2.1399430588289636,2.141847025260066,2.142312323025562,2.1405189705785452,2.142091459643178,2.139328662513396,2.1440538646711182,2.138897490639244,2.1373240330054095,2.146270987462064,2.1395500422714235,2.1393685507618976,2.1430557281536218,2.1436053447857413,2.1407933743046197,2.1373234034985567,2.137736125064951,2.1395989408951994,2.1443280000825413,2.1411494141329444,2.1416181771784926,2.1411840293200166,2.142632909928027,2.142678485521076,2.1404678970902924,2.1403052520597288,2.139081388205259,2.1420023326679076,2.1392712822503825,2.143116522639616,2.1430367633707093,2.1358883344231376,2.1382863906547844,2.1419170659788245,2.139548778085196,2.137372420625723,2.143219343088545,2.138494235513143
